country,year,stringency_index_mean,cases_pm_mean,deaths_pm_mean,vax_end,iso3,gdp_growth,unemployment
United States Virgin Islands,2021,41.86317808219178,223.0830647945205,2.0899194739726026,,VIR,3.66760707873814,14.273
United States Virgin Islands,2022,31.753232876712328,465.9253683315068,1.2032869698630138,,VIR,-1.31123206333498,13.007
Uruguay,2020,40.19680327868853,14.656493760220997,0.1364853327823691,,URY,-7.35732706484723,10.413
Uruguay,2021,56.92843835616439,317.00275632876713,4.861895202802198,81.53132,URY,5.84427312558179,9.328
Uruguay,2022,15.255945205479453,486.1316509808219,1.1262978666301369,88.76978,URY,4.48622703072073,7.877
Uzbekistan,2020,50.81614754098361,0.0007096202203856,0.0,,UZB,1.56334277260515,5.293
Uzbekistan,2021,44.61241095890411,9.156950106849315,0.0674366051232876,51.68079,UZB,8.03468312640049,5.364
Uzbekistan,2022,20.527315068493152,3.960489109041096,0.0122326865479452,60.917076,UZB,6.00134232203442,4.49
Vanuatu,2020,34.54833333333333,0.0087996297520661,0.0,,VUT,-4.99249142889525,4.046
Vanuatu,2021,21.28394520547945,0.0525084745205479,0.0,32.679893,VUT,-1.55229489129462,4.766
Vanuatu,2022,31.88964383561644,105.07821314630138,0.1225197780821917,46.26063,VUT,5.18622862422562,5.143
Venezuela,2020,68.01060109289618,11.020156687630854,0.0996941392892562,,VEN,-29.9985699155957,7.53
Venezuela,2021,77.72904109589041,32.174502605753425,0.417566927079452,65.19515,VEN,0.955433428579269,7.037
Venezuela,2022,19.82958904109589,10.313126162043837,0.0495253806465753,78.5355,VEN,8.00091310654791,5.707
Vietnam,2020,57.66715846994536,0.0402386922561983,0.0009672762314049,,VNM,2.86541320912272,2.103
Vietnam,2021,69.14849315068493,47.54363584427124,0.8893881536465754,77.80397,VNM,2.55372852648131,2.385
Vietnam,2022,37.22457534246576,269.1853002780822,0.2966184669616438,90.44583,VNM,8.53750046755788,1.523
Yemen,2020,31.26087431693989,0.1514244616859504,0.0440363374352617,,YEM,,17.953
Yemen,2021,31.49641095890411,0.5752131278739726,0.0984134089369862,0.868009,YEM,,18.287
Yemen,2022,13.559068493150686,0.1303816420849315,0.0125435881753424,2.624627,YEM,,17.363
Zambia,2020,38.31669398907104,2.797068811721763,0.0527645669146005,,ZMB,-2.78505506545167,6.033
Zambia,2021,41.56734246575343,31.095236139068493,0.4546059360273972,4.002449,ZMB,6.23492204726448,5.199
Zambia,2022,15.472684931506851,11.555881628616437,0.0398323979726027,53.60432,ZMB,5.21122360356247,5.995
Zimbabwe,2020,61.067896174863385,2.3358200808264464,0.0617170817630854,,ZWE,-7.81695060188729,8.621
Zimbabwe,2021,60.40520547945206,33.77595897482192,0.7905943987671232,25.666578,ZWE,8.46801676808001,9.54
Zimbabwe,2022,39.76106849315069,8.247278870219178,0.1091180556164383,40.063374,ZWE,6.13926327570213,10.087
