term,coef,se_cluster,t,p,n_obs,r2,n_clusters
C(iso3)[T.GMB],-5.99973286612789,1.4721330520259268,-4.075537097595323,4.590826243875734e-05,354,0.6402494574353262,177
C(iso3)[T.GRC],-6.024809639873145,0.8840217515510538,-6.81522782590175,9.411449629519455e-12,354,0.6402494574353262,177
C(iso3)[T.GRL],-9.165425241578667,1.0768045493483087,-8.511688817739172,1.714181073859918e-17,354,0.6402494574353262,177
C(iso3)[T.GTM],-5.7676720980255665,1.0813573421645835,-5.333733700351314,9.621359509886358e-08,354,0.6402494574353262,177
C(iso3)[T.GUM],-8.910006793036887,0.3035379864790531,-29.353844296030996,2.1342664580268977e-189,354,0.6402494574353262,177
C(iso3)[T.GUY],29.225641186992206,0.8185442180582799,35.70441344796275,3.37644220426947e-279,354,0.6402494574353262,177
C(iso3)[T.HND],-3.393365446119954,1.4090633074053385,-2.408242006080285,0.016029551363067416,354,0.6402494574353262,177
C(iso3)[T.HRV],-4.80104965259943,1.066883503728407,-4.5000692538794915,6.793132722233443e-06,354,0.6402494574353262,177
C(iso3)[T.HTI],-12.848908684395822,1.453133691549596,-8.84220685207152,9.384627376901354e-19,354,0.6402494574353262,177
C(iso3)[T.HUN],-9.943456970244585,1.386441095024596,-7.1719289091529586,7.394834254135197e-13,354,0.6402494574353262,177
C(iso3)[T.IDN],-6.988746701593195,1.4176730123688712,-4.929731073821668,8.234288786063125e-07,354,0.6402494574353262,177
C(iso3)[T.IND],-2.5442066905728464,1.5404724679170196,-1.6515755676004038,0.09862110410929424,354,0.6402494574353262,177
C(iso3)[T.IRL],0.23196524149059097,0.5748143631849374,0.4035480954326116,0.6865450606324701,354,0.6402494574353262,177
C(iso3)[T.IRN],-7.614025649705584,1.5336798513085033,-4.964546964093881,6.886162196217719e-07,354,0.6402494574353262,177
C(iso3)[T.IRQ],-6.416724589093005,1.5507888260982874,-4.137716548575596,3.507793352487678e-05,354,0.6402494574353262,177
C(iso3)[T.ISL],-3.0350133651734974,1.122990995445168,-2.7026159403623526,0.006879618669719318,354,0.6402494574353262,177
