term,coef,se_cluster,t,p,n_obs,r2,n_clusters
C(iso3)[T.IRN],-4.41842235347935,0.2716744057060704,-16.263668055134072,1.787111497375796e-59,337,0.9951380189482316,169
C(iso3)[T.IRQ],2.3869554430744393,0.22082286489299813,10.809367246598589,3.108064607436564e-27,337,0.9951380189482316,169
C(iso3)[T.ISL],-8.121111192538192,0.19836217368558,-40.940825771605056,0.0,337,0.9951380189482316,169
C(iso3)[T.ISR],-8.929175139105254,0.20752895516381153,-43.02616534669619,0.0,337,0.9951380189482316,169
C(iso3)[T.ITA],-4.585358544645434,0.2360372309467858,-19.426420680554397,4.614390177611248e-84,337,0.9951380189482316,169
C(iso3)[T.JAM],-8.790037074093176,0.17540032543740214,-50.11414347250008,0.0,337,0.9951380189482316,169
C(iso3)[T.JOR],5.808518947816712,0.09974277368399541,58.23498518518478,0.0,337,0.9951380189482316,169
C(iso3)[T.JPN],-10.585046851719763,0.18332628379958738,-57.73883936517993,0.0,337,0.9951380189482316,169
C(iso3)[T.KAZ],-8.15512206860982,0.1513688816296186,-53.87581635546744,0.0,337,0.9951380189482316,169
C(iso3)[T.KEN],-7.669965970100055,0.17945555829514215,-42.740197311055816,0.0,337,0.9951380189482316,169
C(iso3)[T.KGZ],-9.193965087045923,0.11877744896547413,-77.40497179492715,0.0,337,0.9951380189482316,169
C(iso3)[T.KHM],-13.02985794794601,0.15922879478374857,-81.83104045748816,0.0,337,0.9951380189482316,169
C(iso3)[T.KOR],-9.905700538651061,0.23922675510599703,-41.407160057252064,0.0,337,0.9951380189482316,169
C(iso3)[T.KWT],-10.679328017166704,0.13413007118838371,-79.61919294121408,0.0,337,0.9951380189482316,169
C(iso3)[T.LAO],-11.768836747701508,0.2034520941468259,-57.845739052497805,0.0,337,0.9951380189482316,169
C(iso3)[T.LBN],-1.2756974934994496,0.1953255253349704,-6.5311356071445985,6.527286453656767e-11,337,0.9951380189482316,169
C(iso3)[T.LBR],-9.875644797329628,0.13600977510383905,-72.60981638849042,0.0,337,0.9951380189482316,169
C(iso3)[T.LBY],6.049456795805668,0.1811872637659666,33.387869931186465,2.056394793622857e-244,337,0.9951380189482316,169
C(iso3)[T.LKA],-8.702592902707664,0.1972259159396126,-44.12499676448331,0.0,337,0.9951380189482316,169
C(iso3)[T.LSO],4.160823869279868,0.13005989005435067,31.991599158980552,1.4270552585769599e-224,337,0.9951380189482316,169
