term,coef,se_cluster,t,p,n_obs,r2,n_clusters
C(iso3)[T.GEO],-1.759219979140907,0.35221501048032666,-4.994733122650859,5.891718386568203e-07,337,0.995216417410138,169
C(iso3)[T.GHA],-10.087992596871862,0.1442193526118962,-69.94895216330167,0.0,337,0.995216417410138,169
C(iso3)[T.GIN],-7.891406719549258,0.20617912239252137,-38.27451891334415,0.0,337,0.995216417410138,169
C(iso3)[T.GMB],-6.880085969725433,0.039828759241505,-172.7416595633185,0.0,337,0.995216417410138,169
C(iso3)[T.GRC],-0.2283459410196363,0.4798384925846752,-0.475880831880825,0.6341592787670132,337,0.995216417410138,169
C(iso3)[T.GTM],-10.892683002581986,0.20635328523263863,-52.786574201141455,0.0,337,0.995216417410138,169
C(iso3)[T.GUM],-8.864478428133213,0.44366318658759446,-19.98019825875965,8.189800486113601e-89,337,0.995216417410138,169
C(iso3)[T.GUY],-0.3002428869686739,0.27047706718302905,-1.1100493291192877,0.2669777703447249,337,0.995216417410138,169
C(iso3)[T.HND],-5.031034845929489,0.2906929484270164,-17.30704123768114,4.1626302377861847e-67,337,0.995216417410138,169
C(iso3)[T.HRV],-6.217013279136152,0.3993700563822306,-15.567049105919823,1.2190275719152988e-54,337,0.995216417410138,169
C(iso3)[T.HTI],1.7491714011956154,0.24006086049040634,7.2863664556660135,3.1842611828771723e-13,337,0.995216417410138,169
C(iso3)[T.HUN],-9.77949792815323,0.4502381668929422,-21.720721714111374,1.3070951508070405e-104,337,0.995216417410138,169
C(iso3)[T.IDN],-10.023381256874663,0.3472307510516733,-28.86662896795978,3.133855272816783e-183,337,0.995216417410138,169
C(iso3)[T.IND],-8.057320168512003,0.3563700697306932,-22.609418839805695,3.501182178711421e-113,337,0.995216417410138,169
C(iso3)[T.IRL],-8.107442187295522,0.47815442532660063,-16.955698322268542,1.7467366346535217e-64,337,0.995216417410138,169
C(iso3)[T.IRN],-4.646032594309619,0.3928308326831977,-11.827056859501806,2.8288753866336417e-32,337,0.995216417410138,169
C(iso3)[T.IRQ],2.3969068818063635,0.22638768043179827,10.587620656895496,3.401273586148963e-26,337,0.995216417410138,169
C(iso3)[T.ISL],-8.454907595194486,0.5471777905867878,-15.451847170418832,7.331200542117655e-54,337,0.995216417410138,169
C(iso3)[T.ISR],-9.2255097677011,0.4755654166113873,-19.399034171653845,7.863485164591938e-84,337,0.995216417410138,169
C(iso3)[T.ITA],-4.923958036909289,0.5165666714787998,-9.532086192888213,1.5415371990233545e-21,337,0.995216417410138,169
C(iso3)[T.JAM],-8.814833937253601,0.17669183174112704,-49.88818017444237,0.0,337,0.995216417410138,169
C(iso3)[T.JOR],5.697873524667295,0.17272967049153204,32.98723090510747,1.2382783151688773e-238,337,0.995216417410138,169
C(iso3)[T.JPN],-10.903034679420287,0.4965983084533767,-21.955440632444123,7.683291848793731e-107,337,0.995216417410138,169
C(iso3)[T.KAZ],-8.295961139128032,0.23213701852058996,-35.73734681352514,1.040283450614882e-279,337,0.995216417410138,169
C(iso3)[T.KEN],-7.64247971952391,0.19160218224445283,-39.88722690941674,0.0,337,0.995216417410138,169
