term,coef,se_cluster,t,p,n_obs,r2,n_clusters
C(iso3)[T.HND],-3.5388541719979765,0.17053315956812903,-20.75170706365868,1.1831520554209121e-95,506,0.988742434568953,169
C(iso3)[T.HRV],-5.3109621178555555,0.19400476791139593,-27.375420589050314,5.381393047941456e-165,506,0.988742434568953,169
C(iso3)[T.HTI],2.204937351133234,0.11456085349267131,19.24686560819214,1.4996603990487178e-82,506,0.988742434568953,169
C(iso3)[T.HUN],-8.659372727121138,0.17614236245544299,-49.1612159982901,0.0,506,0.988742434568953,169
C(iso3)[T.IDN],-8.904314306279502,0.13491069310608497,-66.00154592103185,0.0,506,0.988742434568953,169
C(iso3)[T.IND],-6.440109082676203,0.15193244708678397,-42.387977065870636,0.0,506,0.988742434568953,169
C(iso3)[T.IRL],-7.014133461863705,0.124232295563016,-56.4598233500872,0.0,506,0.988742434568953,169
C(iso3)[T.IRN],-3.483326408201206,0.15516288173560985,-22.449482564629264,1.2946989970440945e-111,506,0.988742434568953,169
C(iso3)[T.IRQ],2.761443951513504,0.1690214304684947,16.3378332786518,5.31068437514911e-60,506,0.988742434568953,169
C(iso3)[T.ISL],-7.244741714366889,0.188864481112203,-38.35947167886396,0.0,506,0.988742434568953,169
C(iso3)[T.ISR],-8.345376973623575,0.18535082224677335,-45.02476370195252,0.0,506,0.988742434568953,169
C(iso3)[T.ITA],-3.8407330648151206,0.20118744288054527,-19.09032198940741,3.0389057069535373e-81,506,0.988742434568953,169
C(iso3)[T.JAM],-7.730494873909029,0.14195030760050906,-54.459162537815494,0.0,506,0.988742434568953,169
C(iso3)[T.JOR],6.371400340026297,0.0779926236399589,81.69234528432969,0.0,506,0.988742434568953,169
C(iso3)[T.JPN],-9.67476522370939,0.13072926032981963,-74.0061192062184,0.0,506,0.988742434568953,169
C(iso3)[T.KAZ],-7.70740495486179,0.11583028205140322,-66.54050062177518,0.0,506,0.988742434568953,169
C(iso3)[T.KEN],-7.2928804608542555,0.13338587239689062,-54.67505913335587,0.0,506,0.988742434568953,169
C(iso3)[T.KGZ],-8.61514561392941,0.10124697121837481,-85.09040330053736,0.0,506,0.988742434568953,169
C(iso3)[T.KHM],-12.213195304158983,0.14146845910622613,-86.3315779455003,0.0,506,0.988742434568953,169
C(iso3)[T.KOR],-8.910730200374624,0.16209401832436612,-54.97260350806638,0.0,506,0.988742434568953,169
C(iso3)[T.KWT],-9.691783086257399,0.12723183005349253,-76.17420170866558,0.0,506,0.988742434568953,169
C(iso3)[T.LAO],-10.740081305389735,0.11087739614618572,-96.8644798551143,0.0,506,0.988742434568953,169
C(iso3)[T.LBN],-0.35566456850308015,0.13588486618302184,-2.617396465799506,0.008860336280172425,506,0.988742434568953,169
C(iso3)[T.LBR],-9.08078576736453,0.0906841359586035,-100.13643148686808,0.0,506,0.988742434568953,169
C(iso3)[T.LBY],6.503660333229629,0.15524753857114032,41.89219612167574,0.0,506,0.988742434568953,169
C(iso3)[T.LKA],-7.709484552557466,0.12737156805409555,-60.52751544428814,0.0,506,0.988742434568953,169
C(iso3)[T.LSO],5.033898571230093,0.08038304243406537,62.623887063732084,0.0,506,0.988742434568953,169
C(iso3)[T.LTU],-5.412267059435461,0.1792918185708187,-30.186915959568246,3.517592081277401e-200,506,0.988742434568953,169
C(iso3)[T.LUX],-6.875585214946847,0.17665539791605836,-38.92088946081302,0.0,506,0.988742434568953,169
C(iso3)[T.LVA],-5.111448826205509,0.1914725340679866,-26.695467582784353,5.3131314566944617e-157,506,0.988742434568953,169
C(iso3)[T.MAR],-2.298914308033769,0.13488600340211052,-17.04338663797788,3.91396107126286e-65,506,0.988742434568953,169
C(iso3)[T.MDA],-11.885057002954795,0.15386510688423072,-77.24335454364714,0.0,506,0.988742434568953,169
C(iso3)[T.MDG],-9.516995450314035,0.07688243858165913,-123.78633698260948,0.0,506,0.988742434568953,169
C(iso3)[T.MEX],-8.811146507983269,0.15260379812823216,-57.738710412563314,0.0,506,0.988742434568953,169
C(iso3)[T.MLI],-9.513557268386927,0.06881800477667795,-138.24227103444042,0.0,506,0.988742434568953,169
C(iso3)[T.MLT],-8.871609127682946,0.12851495709340507,-69.03172462046602,0.0,506,0.988742434568953,169
C(iso3)[T.MMR],-10.018240695243456,0.17801526639142837,-56.27742439356227,0.0,506,0.988742434568953,169
C(iso3)[T.MNG],-5.698957192153116,0.11472466745900166,-49.675081378551056,0.0,506,0.988742434568953,169
C(iso3)[T.MOZ],-8.856798595197153,0.08335736177958704,-106.25094660044832,0.0,506,0.988742434568953,169
C(iso3)[T.MRT],-1.7420288853216608,0.04517540314479962,-38.561446363588125,0.0,506,0.988742434568953,169
C(iso3)[T.MUS],-4.795923612120613,0.12207707701862124,-39.28602919767696,0.0,506,0.988742434568953,169
C(iso3)[T.MWI],-7.32405988179865,0.06875469968273434,-106.52449818841788,0.0,506,0.988742434568953,169
C(iso3)[T.MYS],-8.23720230019389,0.1285946264337958,-64.05557159446812,0.0,506,0.988742434568953,169
C(iso3)[T.NAM],7.763027215629625,0.06977049644916054,111.26518529628476,0.0,506,0.988742434568953,169
C(iso3)[T.NER],-11.943210787431074,0.02880202083832082,-414.66572274472986,0.0,506,0.988742434568953,169
C(iso3)[T.NGA],-7.796547147240869,0.07466584304803907,-104.41919395759943,0.0,506,0.988742434568953,169
C(iso3)[T.NIC],-6.227324387246984,0.20272383232081875,-30.718264922063966,3.246276330774951e-207,506,0.988742434568953,169
C(iso3)[T.NLD],-8.690473062266612,0.13289398679368408,-65.39402776559365,0.0,506,0.988742434568953,169
C(iso3)[T.NOR],-8.449813138924133,0.16372256028789084,-51.61056071970732,0.0,506,0.988742434568953,169
C(iso3)[T.NPL],-0.6847504988305029,0.1258668963576091,-5.440274755683267,5.319846167835746e-08,506,0.988742434568953,169
C(iso3)[T.NZL],-8.4419996776383,0.13657203777096089,-61.81352944148067,0.0,506,0.988742434568953,169
C(iso3)[T.OMN],-9.98775406111355,0.1473734049620483,-67.771753415656,0.0,506,0.988742434568953,169
C(iso3)[T.PAK],-6.801034216704171,0.12373910273716415,-54.962692198846284,0.0,506,0.988742434568953,169
C(iso3)[T.PAN],-1.684204533396608,0.13172512235872835,-12.785750381085219,1.969526383404775e-37,506,0.988742434568953,169
C(iso3)[T.PER],-7.474138503458336,0.24076306937034284,-31.043542196920505,1.3944239760928115e-211,506,0.988742434568953,169
C(iso3)[T.PHL],-10.009817802161752,0.15084186943695702,-66.3596774524547,0.0,506,0.988742434568953,169
C(iso3)[T.PNG],-10.100452199914859,0.11876678250290913,-85.04442056151056,0.0,506,0.988742434568953,169
C(iso3)[T.POL],-9.652352132331842,0.1531603569112334,-63.02121728487497,0.0,506,0.988742434568953,169
C(iso3)[T.PRI],-5.220872751820137,0.243972801410763,-21.399404858372115,1.3532428986161768e-101,506,0.988742434568953,169
C(iso3)[T.PRT],-6.000192683639891,0.16156822840113647,-37.1372066341088,7.053368717647829e-302,506,0.988742434568953,169
C(iso3)[T.PRY],-5.5238953397442865,0.1136165572203798,-48.618753066330775,0.0,506,0.988742434568953,169
C(iso3)[T.PSE],12.682803707962183,0.1267856643862626,100.03342072904248,0.0,506,0.988742434568953,169
C(iso3)[T.QAT],-12.417955490043681,0.16444952745196076,-75.5122600985961,0.0,506,0.988742434568953,169
C(iso3)[T.ROU],-7.5801357391950575,0.17166649938959827,-44.15617354666206,0.0,506,0.988742434568953,169
C(iso3)[T.RUS],-8.008767272244238,0.14533025120334708,-55.10736550670594,0.0,506,0.988742434568953,169
C(iso3)[T.RWA],1.5115620100593095,0.13853837208709385,10.91078224240319,1.0237162850815357e-27,506,0.988742434568953,169
C(iso3)[T.SAU],-5.9039040397292,0.1285359270420828,-45.9319365067189,0.0,506,0.988742434568953,169
C(iso3)[T.SDN],-2.485440142132819,0.02035524342385547,-122.10318935414891,0.0,506,0.988742434568953,169
C(iso3)[T.SEN],-9.407151876935757,0.02055513314395723,-457.65463113535014,0.0,506,0.988742434568953,169
C(iso3)[T.SGP],-8.379194096370467,0.19479842901808594,-43.01469030631918,0.0,506,0.988742434568953,169
C(iso3)[T.SLB],-11.577433190140336,0.047278047409621035,-244.8796814689166,0.0,506,0.988742434568953,169
C(iso3)[T.SLE],-9.348712018716343,0.07779437884237907,-120.1720761555019,0.0,506,0.988742434568953,169
C(iso3)[T.SLV],-8.404150304945663,0.10603467226427143,-79.2585116309871,0.0,506,0.988742434568953,169
C(iso3)[T.SOM],6.770867128732583,0.016133632125242735,419.6740743913989,0.0,506,0.988742434568953,169
C(iso3)[T.SRB],-3.538105242417095,0.10937662579038743,-32.34790995653517,1.4844626527204879e-229,506,0.988742434568953,169
C(iso3)[T.SSD],0.7944478870145861,0.08086456232747206,9.82442573296027,8.837628221078629e-23,506,0.988742434568953,169
C(iso3)[T.SUR],-4.4645234772442794,0.14573348248634402,-30.634850695087373,4.205941898691099e-206,506,0.988742434568953,169
C(iso3)[T.SVK],-6.134986320912206,0.14554235375785865,-42.1525841963439,0.0,506,0.988742434568953,169
C(iso3)[T.SVN],-8.16058795082391,0.21122873974954656,-38.63389025802029,0.0,506,0.988742434568953,169
C(iso3)[T.SWE],-4.341848201890823,0.10828341744442573,-40.0970739967566,0.0,506,0.988742434568953,169
C(iso3)[T.SWZ],21.289538340122704,0.1076364437872996,197.79117175399222,0.0,506,0.988742434568953,169
C(iso3)[T.SYR],1.6378810541287043,0.06789951926915713,24.122130344341038,1.4647336709515727e-128,506,0.988742434568953,169
C(iso3)[T.TCD],-11.32866809250058,0.06003876074981884,-188.6892392683965,0.0,506,0.988742434568953,169
C(iso3)[T.TGO],-10.659987768394322,0.08841305931086614,-120.57028510814338,0.0,506,0.988742434568953,169
C(iso3)[T.THA],-11.427854667896215,0.11599813886596536,-98.51756915773436,0.0,506,0.988742434568953,169
C(iso3)[T.TJK],-0.36002487910091063,0.060274196498815186,-5.97311785164963,2.3276162506114837e-09,506,0.988742434568953,169
C(iso3)[T.TKM],-8.552967183531834,0.11672733854821948,-73.27304203032648,0.0,506,0.988742434568953,169
C(iso3)[T.TLS],-10.293119717936142,0.07940802460484371,-129.62316805080533,0.0,506,0.988742434568953,169
C(iso3)[T.TON],-10.155768210096408,0.1312694609646589,-77.36581026131127,0.0,506,0.988742434568953,169
C(iso3)[T.TTO],-8.543395876041918,0.14281867234716897,-59.81988024138967,0.0,506,0.988742434568953,169
C(iso3)[T.TUN],3.743089604616565,0.11989581791018462,31.219517660078502,5.790451319791886e-214,506,0.988742434568953,169
C(iso3)[T.TUR],-0.7102188599659763,0.0985632547314815,-7.205716388940731,5.773947016029059e-13,506,0.988742434568953,169
C(iso3)[T.TZA],-9.63995153154881,0.07661675619551613,-125.82040809648599,0.0,506,0.988742434568953,169
C(iso3)[T.UGA],-9.55919752309528,0.13667322594899053,-69.94199088168874,0.0,506,0.988742434568953,169
C(iso3)[T.UKR],-3.4772851505990037,0.15104719092066118,-23.021183839330565,2.8602783757182177e-117,506,0.988742434568953,169
C(iso3)[T.URY],-3.2136190519775365,0.12879747569160446,-24.950947483414172,2.0854080289026925e-137,506,0.988742434568953,169
C(iso3)[T.USA],-7.064910818031063,0.18079529315389814,-39.07685147542645,0.0,506,0.988742434568953,169
C(iso3)[T.UZB],-7.4998050103882035,0.08368239157158966,-89.6222594686742,0.0,506,0.988742434568953,169
C(iso3)[T.VEN],-5.954438859961605,0.147036666007852,-40.496285869564176,0.0,506,0.988742434568953,169
C(iso3)[T.VIR],1.418423044698243,0.22325888332182964,6.353265874995773,2.107909157422245e-10,506,0.988742434568953,169
C(iso3)[T.VNM],-10.630174615257143,0.15763221917150208,-67.43656005814162,0.0,506,0.988742434568953,169
C(iso3)[T.VUT],-7.851455013885964,0.045719372039257335,-171.73147100848726,0.0,506,0.988742434568953,169
C(iso3)[T.YEM],5.198225862334491,0.03503363884442471,148.37813124176057,0.0,506,0.988742434568953,169
C(iso3)[T.ZAF],19.354758310043895,0.09078062329102278,213.20362879638733,0.0,506,0.988742434568953,169
C(iso3)[T.ZMB],-6.868761560020253,0.024716207178892093,-277.9051619977619,0.0,506,0.988742434568953,169
C(iso3)[T.ZWE],-3.507777995979643,0.13302002725475634,-26.370299783968935,3.003268680774729e-153,506,0.988742434568953,169
stringency_index_mean,0.0150661673877605,0.005475694920826175,2.7514621624477407,0.0059329873403336465,506,0.988742434568953,169
cases_pm_mean,-8.695848674949861e-05,0.00021403746790185215,-0.40627693647251434,0.6845391296032288,506,0.988742434568953,169
deaths_pm_mean,0.03992971545570595,0.04476532536155784,0.8919786717331789,0.3724043644290619,506,0.988742434568953,169
vax_filled,-0.008753468054871037,0.003482423096936989,-2.513614173582258,0.011950108994460272,506,0.988742434568953,169
vax_missing,-0.22759777690009986,0.26672010184220496,-0.8533206733504834,0.3934814986831301,506,0.988742434568953,169
